     0.7020    0.4053  280.9742  281.5443  282.4101  283.5343  284.9022  286.4738  288.2314  290.1212  292.0112  294.0048  296.0939  298.2486  300.4888  302.7558  305.0334  307.2877  309.4818  311.4161  313.1963  314.8906  316.4580  317.9045  319.2184  320.3892  321.4025  322.2579  322.9338  323.4182  323.7143  323.7741
     0.9360    0.4053  280.9131  281.3327  281.9676  282.7990  283.8146  284.9872  286.2945  287.7197  289.2534  290.8079  292.3759  293.9958  295.6574  297.3500  299.0576  300.7605  302.4503  304.0969  305.6950  307.2268  308.6833  310.0200  311.1731  312.2237  313.1759  314.0180  314.7431  315.3367  315.7933  316.1017
     1.1700    0.4053  280.9980  281.6174  282.5529  283.7588  285.2127  286.8752  288.7114  290.6573  292.6100  294.6468  296.7450  298.8760  301.0224  303.1756  305.3062  307.4117  309.4429  311.2325  312.8948  314.4668  315.9490  317.3323  318.5922  319.7237  320.7058  321.5360  322.1917  322.6747  322.9661  323.0453
     1.4040    0.4053  280.9263  281.3732  282.0502  282.9261  283.9799  285.2021  286.5538  288.0189  289.5662  291.0947  292.6354  294.2063  295.8007  297.4010  299.0015  300.5777  302.1243  303.6206  305.0619  306.4399  307.7451  308.9599  310.0485  310.9726  311.7759  312.4740  313.0586  313.5253  313.8593  314.0500
    -1.2870    0.2026  280.9690  281.5149  282.3375  283.4111  284.7084  286.2027  287.8625  289.6492  291.4350  293.2740  295.1768  297.1167  299.0738  301.0404  303.0064  304.9583  306.8609  308.6974  310.3994  311.8918  313.3012  314.6154  315.8305  316.9252  317.8983  318.7364  319.4260  319.9530  320.3141  320.4905
    -1.0530    0.2026  281.0380  281.7458  282.8188  284.2087  285.8900  287.8183  289.9445  292.0933  294.3646  296.7526  299.2103  301.7274  304.2740  306.8199  309.3409  311.6215  313.7835  315.8658  317.8592  319.7398  321.4911  323.0982  324.5552  325.8432  326.9464  327.8580  328.5685  329.0623  329.3254  329.3133
    -0.8190    0.2026  281.0168  281.6825  282.6841  283.9893  285.5627  287.3743  289.3891  291.4539  293.6204  295.9211  298.3102  300.7751  303.3014  305.8531  308.4016  310.8031  312.9953  315.0991  317.1057  318.9861  320.7344  322.3378  323.7836  325.0614  326.1617  327.0692  327.7755  328.2668  328.5356  328.5287
    -0.5850    0.2026  280.8857  281.2479  281.8006  282.5263  283.4155  284.4539  285.6265  286.9241  288.3341  289.8403  291.3420  292.9270  294.5881  296.3057  298.0553  299.8170  301.5595  303.2466  304.8693  306.4097  307.8593  309.2039  310.3835  311.3964  312.3117  313.1194  313.8110  314.3740  314.8045  315.0959
    -0.3510    0.2026  280.9235  281.3690  282.0388  282.9111  283.9863  285.2382  286.6562  288.2290  289.9438  291.6773  293.5396  295.5374  297.6475  299.8437  302.0742  304.3049  306.4767  308.5273  310.3838  311.9521  313.3710  314.6530  315.7992  316.7896  317.6425  318.3510  318.9084  319.3062  319.5375  319.5753
    -0.1170    0.2026  280.8478  281.1128  281.5189  282.0561  282.7177  283.4929  284.3773  285.3791  286.4900  287.7148  289.0641  290.4874  291.9383  293.4755  295.0592  296.6582  298.2262  299.7313  301.1559  302.4819  303.7071  304.8226  305.8451  306.7607  307.5843  308.2976  308.9066  309.3990  309.7695  309.9980
     0.1170    0.2026  280.8478  281.1129  281.5190  282.0564  282.7181  283.4935  284.3781  285.3803  286.4917  287.7171  289.0672  290.4911  291.9427  293.4809  295.0656  296.6657  298.2350  299.7415  301.1676  302.4953  303.7219  304.8386  305.8619  306.7779  307.6015  308.3142  308.9222  309.4135  309.7818  310.0093
     0.3510    0.2026  280.9235  281.3690  282.0387  282.9109  283.9860  285.2378  286.6557  288.2284  289.9430  291.6762  293.5381  295.5355  297.6448  299.8402  302.0699  304.2997  306.4706  308.5204  310.3769  311.9451  313.3639  314.6459  315.7921  316.7827  317.6357  318.3445  318.9023  319.3006  319.5324  319.5706
     0.5850    0.2026  280.8857  281.2479  281.8006  282.5264  283.4158  284.4546  285.6277  286.9261  288.3369  289.8439  291.3458  292.9312  294.5926  296.3106  298.0609  299.8235  301.5671  303.2555  304.8795  306.4214  307.8721  309.2178  310.3975  311.4116  312.3287  313.1378  313.8306  314.3942  314.8248  315.1158
     0.8190    0.2026  281.0169  281.6826  282.6846  283.9902  285.5641  287.3763  289.3920  291.4574  293.6251  295.9273  298.3185  300.7860  303.3153  305.8704  308.4221  310.8243  313.0193  315.1262  317.1360  319.0197  320.7708  322.3759  323.8226  325.0992  326.1974  327.1022  327.8060  328.2940  328.5591  328.5495
     1.0530    0.2026  281.0380  281.7458  282.8188  284.2086  285.8897  287.8178  289.9438  292.0925  294.3633  296.7510  299.2081  301.7247  304.2708  306.8163  309.3370  311.6177  313.7789  315.8602  317.8524  319.7321  321.4829  323.0894  324.5465  325.8346  326.9381  327.8503  328.5615  329.0560  329.3197  329.3082
     1.2870    0.2026  280.9690  281.5150  282.3376  283.4112  284.7083  286.2023  287.8617  289.6478  291.4330  293.2714  295.1735  297.1127  299.0691  301.0350  303.0002  304.9514  306.8534  308.6892  310.3910  311.8830  313.2919  314.6054  315.8195  316.9127  317.8840  318.7201  319.4079  319.9331  320.2930  320.4688
    -1.4040    0.0000  280.9547  281.4817  282.2731  283.3078  284.5490  285.9696  287.5800  289.3075  291.0502  292.8184  294.6436  296.5155  298.3935  300.2585  302.1331  304.0018  305.8287  307.6129  309.3144  310.8096  312.1623  313.4291  314.5972  315.6388  316.5576  317.3495  318.0026  318.5068  318.8544  319.0269
    -1.1700    0.0000  281.0158  281.6744  282.6788  283.9848  285.5499  287.3614  289.3549  291.4117  293.5180  295.7495  298.0348  300.3716  302.7275  305.0844  307.4402  309.7346  311.7699  313.7156  315.5855  317.3522  319.0013  320.5285  321.9068  323.1415  324.2186  325.1118  325.8263  326.3454  326.6552  326.7202
    -0.9360    0.0000  280.9254  281.3762  282.0663  282.9688  284.0597  285.3350  286.7675  288.3274  289.9882  291.6261  293.3534  295.1475  297.0046  298.8848  300.7874  302.6843  304.5642  306.4017  308.1844  309.8791  311.3407  312.6854  313.9548  315.1160  316.1751  317.1216  317.9346  318.5961  319.1010  319.4496
    -0.7020    0.0000  280.9781  281.5577  282.4340  283.5719  284.9675  286.5681  288.3530  290.2846  292.2253  294.3046  296.5015  298.8003  301.1627  303.5715  305.9969  308.3940  310.6537  312.6476  314.5435  316.3254  317.9929  319.5100  320.8790  322.0946  323.1584  324.0449  324.7444  325.2436  325.5310  325.5852
    -0.4680    0.0000  280.9482  281.4363  282.1783  283.1446  284.3202  285.6941  287.2553  288.9810  290.8003  292.6700  294.6748  296.8271  299.0907  301.4096  303.7756  306.1309  308.4338  310.5305  312.3397  314.0014  315.5266  316.9037  318.1266  319.2055  320.1348  320.8999  321.4938  321.9203  322.1617  322.1899
    -0.2340    0.0000  280.8478  281.1128  281.5187  282.0556  282.7169  283.4917  284.3755  285.3767  286.4867  287.7104  289.0586  290.4811  291.9305  293.4662  295.0482  296.6452  298.2109  299.7133  301.1349  302.4581  303.6810  304.7947  305.8157  306.7306  307.5540  308.2680  308.8782  309.3727  309.7468  309.9772
     0.0000    0.0000  280.8841  281.2317  281.7530  282.4374  283.2545  284.2248  285.3485  286.5581  287.9320  289.4688  291.0828  292.7906  294.6179  296.5788  298.5971  300.6104  302.5340  304.3521  305.9943  307.5145  308.8845  310.0266  310.9778  311.7632  312.4415  312.9812  313.3951  313.6831  313.8441  313.8551
     0.2340    0.0000  280.8478  281.1128  281.5189  282.0560  282.7176  283.4927  284.3769  285.3786  286.4893  287.7139  289.0631  290.4864  291.9373  293.4743  295.0580  296.6567  298.2244  299.7291  301.1531  302.4784  303.7029  304.8180  305.8402  306.7555  307.5790  308.2920  308.9008  309.3930  309.7637  309.9922
     0.4680    0.0000  280.9482  281.4364  282.1785  283.1449  284.3208  285.6951  287.2568  288.9831  290.8031  292.6737  294.6794  296.8327  299.0973  301.4175  303.7849  306.1421  308.4471  310.5450  312.3558  314.0196  315.5469  316.9253  318.1491  319.2284  320.1574  320.9220  321.5151  321.9409  322.1815  322.2090
     0.7020    0.0000  280.9782  281.5578  282.4340  283.5719  284.9677  286.5685  288.3536  290.2856  292.2267  294.3066  296.5040  298.8035  301.1663  303.5758  306.0019  308.3996  310.6592  312.6538  314.5501  316.3325  318.0002  319.5175  320.8870  322.1012  323.1642  324.0507  324.7511  325.2515  325.5401  325.5957
     0.9360    0.0000  280.9254  281.3762  282.0663  282.9690  284.0600  285.3357  286.7686  288.3290  289.9904  291.6290  293.3573  295.1522  297.0103  298.8914  300.7947  302.6920  304.5723  306.4102  308.1935  309.8882  311.3503  312.6957  313.9660  315.1284  316.1887  317.1365  317.9507  318.6129  319.1181  319.4664
     1.1700    0.0000  281.0158  281.6744  282.6787  283.9846  285.5496  287.3610  289.3543  291.4111  293.5172  295.7486  298.0336  300.3701  302.7258  305.0823  307.4376  309.7315  311.7667  313.7118  315.5810  317.3469  318.9953  320.5222  321.9004  323.1352  324.2126  325.1064  325.8215  326.3413  326.6517  326.7172
     1.4040    0.0000  280.9547  281.4817  282.2731  283.3076  284.5488  285.9695  287.5798  289.3074  291.0500  292.8181  294.6432  296.5150  298.3926  300.2573  302.1315  303.9996  305.8258  307.6093  309.3100  310.8052  312.1573  313.4239  314.5919  315.6337  316.5531  317.3456  317.9996  318.5047  318.8531  319.0261
    -1.2870   -0.2026  280.9690  281.5150  282.3377  283.4114  284.7087  286.2031  287.8629  289.6496  291.4354  293.2745  295.1775  297.1178  299.0756  301.0431  303.0102  304.9636  306.8680  308.7063  310.4090  311.9022  313.3125  314.6271  315.8420  316.9356  317.9071  318.7432  319.4307  319.9562  320.3159  320.4914
